month,no,date,time,soil_temp,surfacetemp,air_temp,hu,?
oct,3602,29.10.2023,12:30:00,9.25,10.25,10.125,3138,202
oct,3603,29.10.2023,12:45:00,9.3125,10.5,10.25,3157,202
oct,3604,29.10.2023,13:00:00,9.375,10.375,10.125,3150,202
oct,3605,29.10.2023,13:15:00,9.4375,10.625,10.375,3134,202
oct,3606,29.10.2023,13:30:00,9.5,10.5,10.1875,3116,202
oct,3607,29.10.2023,13:45:00,9.5625,10.25,10.0625,3104,202
oct,3608,29.10.2023,14:00:00,9.625,10.1875,10,2981,202
oct,3609,29.10.2023,14:15:00,9.625,10,9.75,2929,202
oct,3610,29.10.2023,14:30:00,9.625,9.75,9.625,2943,202
oct,3611,29.10.2023,14:45:00,9.625,9.5,9.375,3101,202
oct,3612,29.10.2023,15:00:00,9.625,9.25,9.0625,3116,202
oct,3613,29.10.2023,15:15:00,9.5625,9,8.875,3075,202
oct,3614,29.10.2023,15:30:00,9.5,8.875,8.75,2941,202
oct,3615,29.10.2023,15:45:00,9.5,8.75,8.625,2900,202
oct,3616,29.10.2023,16:00:00,9.5,8.625,8.5,2811,202
oct,3617,29.10.2023,16:15:00,9.4375,8.5625,8.4375,2750,202
oct,3618,29.10.2023,16:30:00,9.375,8.375,8.25,2643,202
oct,3619,29.10.2023,16:45:00,9.375,8.25,8.125,2593,202
oct,3620,29.10.2023,17:00:00,9.375,8.25,8.125,2534,202
oct,3621,29.10.2023,17:15:00,9.25,8,7.8125,2569,202
oct,3622,29.10.2023,17:30:00,9.25,7.875,7.75,2552,202
oct,3623,29.10.2023,17:45:00,9.125,7.875,7.6875,2529,202
oct,3624,29.10.2023,18:00:00,9.125,7.75,7.625,2500,202
oct,3625,29.10.2023,18:15:00,9.125,7.625,7.5,2488,202
oct,3626,29.10.2023,18:30:00,9,7.5625,7.375,2471,202
oct,3627,29.10.2023,18:45:00,9,7.375,7.25,2446,202
oct,3628,29.10.2023,19:00:00,8.9375,7.375,7.1875,2442,202
oct,3629,29.10.2023,19:15:00,8.875,7.375,7.125,2417,202
oct,3630,29.10.2023,19:30:00,8.875,7.1875,7,2437,202
oct,3631,29.10.2023,19:45:00,8.75,7.125,6.875,2425,202
oct,3632,29.10.2023,20:00:00,8.75,7.0625,6.875,2409,202
oct,3633,29.10.2023,20:15:00,8.6875,7,6.75,2402,202
oct,3634,29.10.2023,20:30:00,8.6875,6.9375,6.75,2369,202
oct,3635,29.10.2023,20:45:00,8.625,6.875,6.625,2348,202
oct,3636,29.10.2023,21:00:00,8.625,6.8125,6.625,2329,202
oct,3637,29.10.2023,21:15:00,8.5,6.75,6.5625,2326,202
oct,3638,29.10.2023,21:30:00,8.5,6.75,6.5625,2331,202
oct,3639,29.10.2023,21:45:00,8.5,6.75,6.5625,2312,202
oct,3640,29.10.2023,22:00:00,8.4375,6.8125,6.625,2326,202
oct,3641,29.10.2023,22:15:00,8.375,6.625,6.5,2390,202
oct,3642,29.10.2023,22:30:00,8.375,6.6875,6.5,2398,202
oct,3643,29.10.2023,22:45:00,8.3125,6.75,6.5625,2411,202
oct,3644,29.10.2023,23:00:00,8.3125,6.625,6.4375,2385,202
oct,3645,29.10.2023,23:15:00,8.25,6.5625,6.375,2351,202
oct,3646,29.10.2023,23:30:00,8.25,6.625,6.4375,2333,202
oct,3647,29.10.2023,23:45:00,8.25,6.625,6.4375,2322,202
