dagger,month,no,date,time,soil_temp,surfacetemp,air_temp,hu,?
f1,sep,365,25.09.2023,19:15:00,12.625,11,11.8125,1735,202
f1,sep,366,25.09.2023,19:30:00,12.5,10.875,11.6875,1734,202
f1,sep,367,25.09.2023,19:45:00,12.375,10.5,11.3125,1734,202
f1,sep,368,25.09.2023,20:00:00,12.25,10.25,11.125,1734,202
f1,sep,369,25.09.2023,20:15:00,12.1875,10.5,11.375,1735,202
f1,sep,370,25.09.2023,20:30:00,12.125,10.5,11.375,1735,202
f1,sep,371,25.09.2023,20:45:00,12,10.375,11.125,1734,202
f1,sep,372,25.09.2023,21:00:00,11.9375,10.375,11.375,1735,202
f1,sep,373,25.09.2023,21:15:00,11.875,10.3125,11.4375,1735,202
f1,sep,374,25.09.2023,21:30:00,11.8125,10.375,11.625,1736,202
f1,sep,375,25.09.2023,21:45:00,11.75,9.875,10.6875,1735,202
f1,sep,376,25.09.2023,22:00:00,11.625,9.75,10.375,1735,202
f1,sep,377,25.09.2023,22:15:00,11.625,9.625,10.375,1734,202
f1,sep,378,25.09.2023,22:30:00,11.5,9.75,10.5,1735,202
f1,sep,379,25.09.2023,22:45:00,11.4375,10.375,11.375,1735,202
f1,sep,380,25.09.2023,23:00:00,11.375,10.75,11.75,1736,202
f1,sep,381,25.09.2023,23:15:00,11.375,10.375,11.25,1735,202
f1,sep,382,25.09.2023,23:30:00,11.375,10.25,11.375,1734,202
f1,sep,383,25.09.2023,23:45:00,11.375,10.25,11.25,1734,202
f1,sep,384,26.09.2023,00:00:00,11.375,10.875,12,1735,202
f1,sep,385,26.09.2023,00:15:00,11.25,11.25,12.3125,1735,202
f1,sep,386,26.09.2023,00:30:00,11.25,11.25,12.25,1735,202
f1,sep,387,26.09.2023,00:45:00,11.3125,11.375,12.3125,1734,202
f1,sep,388,26.09.2023,01:00:00,11.3125,11,12,1733,202
f1,sep,389,26.09.2023,01:15:00,11.3125,10.75,11.75,1732,202
f1,sep,390,26.09.2023,01:30:00,11.25,10.875,11.8125,1731,202
f1,sep,391,26.09.2023,01:45:00,11.25,10.625,11.5,1731,202
f1,sep,392,26.09.2023,02:00:00,11.1875,10.125,10.9375,1730,202
f1,sep,393,26.09.2023,02:15:00,11.125,10,10.875,1730,202
f1,sep,394,26.09.2023,02:30:00,11.125,10.125,11.1875,1730,202
f1,sep,395,26.09.2023,02:45:00,11.0625,10.375,11.625,1730,202
f1,sep,396,26.09.2023,03:00:00,11,9.75,10.625,1729,202
f1,sep,397,26.09.2023,03:15:00,11,8.8125,9.375,1728,202
f1,sep,398,26.09.2023,03:30:00,10.875,9.125,9.75,1728,202
f1,sep,399,26.09.2023,03:45:00,10.875,9.875,10.4375,1730,202
f1,sep,400,26.09.2023,04:00:00,10.875,10.125,10.6875,1731,202
f1,sep,401,26.09.2023,04:15:00,10.9375,9.75,10.25,1730,202
f1,sep,402,26.09.2023,04:30:00,10.9375,10.5,11,1731,202
f1,sep,403,26.09.2023,04:45:00,10.9375,10.5,10.875,1731,202
f1,sep,404,26.09.2023,05:00:00,11,10.3125,10.6875,1731,202
f1,sep,405,26.09.2023,05:15:00,11,10.5,10.875,1731,202
f1,sep,406,26.09.2023,05:30:00,11,10.375,10.625,1731,202
f1,sep,407,26.09.2023,05:45:00,11,10.5,10.875,1732,202
f1,sep,408,26.09.2023,06:00:00,11,10.875,11.5625,1732,202
f1,sep,409,26.09.2023,06:15:00,11,10.75,11.375,1732,202
f1,sep,410,26.09.2023,06:30:00,11.0625,10.875,11.375,1732,202
f1,sep,411,26.09.2023,06:45:00,11.0625,11,11.4375,1732,202
f1,sep,412,26.09.2023,07:00:00,11.125,10.875,11.5,1733,202
f1,sep,413,26.09.2023,07:15:00,11.125,11.25,12,1733,202
f1,sep,414,26.09.2023,07:30:00,11.125,11.375,12,1732,202
f1,sep,415,26.09.2023,07:45:00,11.125,11.625,12.125,1732,202
f1,sep,416,26.09.2023,08:00:00,11.125,11.75,12.25,1731,202
f1,sep,417,26.09.2023,08:15:00,11.1875,11.9375,12.375,1730,202
f1,sep,418,26.09.2023,08:30:00,11.25,12.25,12.75,1730,202
f1,sep,419,26.09.2023,08:45:00,11.25,12.375,12.875,1729,202
f1,sep,420,26.09.2023,09:00:00,11.375,12.625,13.1875,1729,202
f1,sep,421,26.09.2023,09:15:00,11.375,13.625,14,1731,202
f1,sep,422,26.09.2023,09:30:00,11.5625,15.625,16.3125,1735,202
f1,sep,423,26.09.2023,09:45:00,11.75,15.1875,15.25,1734,202
f1,sep,424,26.09.2023,10:00:00,12,17.875,17.75,1739,202
f1,sep,425,26.09.2023,10:15:00,12.25,15.875,15.625,1732,202
f1,sep,426,26.09.2023,10:30:00,12.5,17.625,16.75,1734,202
f1,sep,427,26.09.2023,10:45:00,12.75,16.125,16.0625,1727,202
f1,sep,428,26.09.2023,11:00:00,12.875,15.875,15.75,1725,202
f1,sep,429,26.09.2023,11:15:00,13,15.75,15.75,1722,202
f1,sep,430,26.09.2023,11:30:00,13.0625,16.5625,16.5,1722,202
f1,sep,431,26.09.2023,11:45:00,13.1875,16.4375,16.125,1718,202
f1,sep,432,26.09.2023,12:00:00,13.25,16,16,1715,202
f1,sep,433,26.09.2023,12:15:00,13.3125,15.125,15.375,1711,202
f1,sep,434,26.09.2023,12:30:00,13.3125,13.375,13.625,1711,202
f1,sep,435,26.09.2023,12:45:00,13.25,13.625,13.875,1743,202
f1,sep,436,26.09.2023,13:00:00,13.25,14.125,14.1875,1735,202
f1,sep,437,26.09.2023,13:15:00,13.3125,14.625,14.5,1730,202
f1,sep,438,26.09.2023,13:30:00,13.375,16.75,16.875,1731,202
f1,sep,439,26.09.2023,13:45:00,13.5625,16.125,15.75,1725,202
f1,sep,440,26.09.2023,14:00:00,13.6875,15.375,15.5625,1719,202
f1,sep,441,26.09.2023,14:15:00,13.75,18,18.125,1722,202
f1,sep,442,26.09.2023,14:30:00,13.875,16.75,16.6875,1715,202
f1,sep,443,26.09.2023,14:45:00,13.875,15.625,15.625,1710,202
f1,sep,444,26.09.2023,15:00:00,13.875,16.75,16.8125,1710,202
f1,sep,445,26.09.2023,15:15:00,13.875,15.375,15.5,1705,202
f1,sep,446,26.09.2023,15:30:00,13.875,16.125,16.0625,1704,202
f1,sep,447,26.09.2023,15:45:00,13.875,15.8125,15.9375,1700,202
f1,sep,448,26.09.2023,16:00:00,13.75,16,16.25,1698,202
f1,sep,449,26.09.2023,16:15:00,13.75,16,16.375,1696,202
f1,sep,450,26.09.2023,16:30:00,13.625,15.375,16,1693,202
f1,sep,451,26.09.2023,16:45:00,13.625,13.5,14.125,1689,202
f1,sep,452,26.09.2023,17:00:00,13.5,13.125,13.875,1688,202
f1,sep,453,26.09.2023,17:15:00,13.375,13,13.75,1687,202
f1,sep,454,26.09.2023,17:30:00,13.25,12.8125,13.4375,1687,202
f1,sep,455,26.09.2023,17:45:00,13.125,12,12.625,1685,202
f1,sep,456,26.09.2023,18:00:00,13,11.625,12.375,1684,202
f1,sep,457,26.09.2023,18:15:00,12.875,11.625,12.25,1683,202
f1,sep,458,26.09.2023,18:30:00,12.75,11.8125,12.375,1684,202
f1,sep,459,26.09.2023,18:45:00,12.6875,10.625,11.125,1717,202
f1,sep,460,26.09.2023,19:00:00,12.5,10,10,2215,202
f1,sep,461,26.09.2023,19:15:00,12.375,10.25,10.3125,2156,202
f1,sep,462,26.09.2023,19:30:00,12.25,10.125,10.3125,2127,202
f1,sep,463,26.09.2023,19:45:00,12.25,10.1875,10.125,2080,202
f1,sep,464,26.09.2023,20:00:00,12.1875,10.125,10.125,2054,202
f1,sep,465,26.09.2023,20:15:00,12.125,10.125,10.125,2034,202
f1,sep,466,26.09.2023,20:30:00,12.0625,10.25,10.1875,2023,202
f1,sep,467,26.09.2023,20:45:00,12,10.25,10.25,2052,202
f1,sep,468,26.09.2023,21:00:00,12,10.25,10.25,2052,202
f1,sep,469,26.09.2023,21:15:00,11.9375,10.3125,10.25,2028,202
f1,sep,470,26.09.2023,21:30:00,11.875,10.3125,10.375,2014,202
f1,sep,471,26.09.2023,21:45:00,11.875,10.25,10.5625,2009,202
f1,sep,472,26.09.2023,22:00:00,11.875,10.25,10.5625,1999,202
f1,sep,473,26.09.2023,22:15:00,11.8125,10.125,10.375,1997,202
f1,sep,474,26.09.2023,22:30:00,11.6875,9.875,10,2322,202
f1,sep,475,26.09.2023,22:45:00,11.625,9.5,9.625,2215,202
f1,sep,476,26.09.2023,23:00:00,11.625,9.3125,9.375,2157,202
f1,sep,477,26.09.2023,23:15:00,11.5625,9.375,9.375,2126,202
f1,sep,478,26.09.2023,23:30:00,11.5,8.8125,9.0625,2104,202
f1,sep,479,26.09.2023,23:45:00,11.375,8.75,9.25,2088,202
f1,sep,480,27.09.2023,00:00:00,11.375,8.3125,8.625,2074,202
f1,sep,481,27.09.2023,00:15:00,11.25,8.1875,8.5,2065,202
f1,sep,482,27.09.2023,00:30:00,11.125,7.875,8.25,2058,202
f1,sep,483,27.09.2023,00:45:00,11,7.625,8,2051,202
f1,sep,484,27.09.2023,01:00:00,10.875,7.125,7.5,2046,202
f1,sep,485,27.09.2023,01:15:00,10.75,7.25,7.5625,2040,202
f1,sep,486,27.09.2023,01:30:00,10.625,7.0625,7.375,2036,202
f1,sep,487,27.09.2023,01:45:00,10.5,7,7.3125,2034,202
f1,sep,488,27.09.2023,02:00:00,10.375,6.875,7.125,2030,202
f1,sep,489,27.09.2023,02:15:00,10.3125,6.5625,6.75,2025,202
f1,sep,490,27.09.2023,02:30:00,10.25,6.375,6.5,2022,202
f1,sep,491,27.09.2023,02:45:00,10.125,5.75,5.6875,2019,202
f1,sep,492,27.09.2023,03:00:00,10,6.1875,6.5,2017,202
f1,sep,493,27.09.2023,03:15:00,9.9375,6.4375,6.6875,2014,202
f1,sep,494,27.09.2023,03:30:00,9.875,6.875,7.4375,2012,202
f1,sep,495,27.09.2023,03:45:00,9.8125,6.875,7.375,2008,202
f1,sep,496,27.09.2023,04:00:00,9.75,6.9375,7.625,2006,202
f1,sep,497,27.09.2023,04:15:00,9.6875,7.3125,8.125,2004,202
f1,sep,498,27.09.2023,04:30:00,9.625,7.375,8.25,2002,202
f1,sep,499,27.09.2023,04:45:00,9.625,7.625,8.625,2001,202
f1,sep,500,27.09.2023,05:00:00,9.625,7.5,8.375,1999,202
f1,sep,501,27.09.2023,05:15:00,9.625,6.9375,7.375,1996,202
f1,sep,502,27.09.2023,05:30:00,9.5,6.5,6.8125,1994,202
f1,sep,503,27.09.2023,05:45:00,9.5,6.625,7,1992,202
f1,sep,504,27.09.2023,06:00:00,9.4375,6.375,6.4375,1991,202
f1,sep,505,27.09.2023,06:15:00,9.375,5.875,6.0625,1988,202
f1,sep,506,27.09.2023,06:30:00,9.3125,6.0625,6.25,1986,202
f1,sep,507,27.09.2023,06:45:00,9.25,6.625,7.5,1984,202
f1,sep,508,27.09.2023,07:00:00,9.25,7.875,9.375,1986,202
f1,sep,509,27.09.2023,07:15:00,9.25,9.125,11,1986,202
f1,sep,510,27.09.2023,07:30:00,9.3125,9.25,10,1984,202
f1,sep,511,27.09.2023,07:45:00,9.4375,9.4375,10.125,1981,202
f1,sep,512,27.09.2023,08:00:00,9.5625,9.75,10.5,1979,202
f1,sep,513,27.09.2023,08:15:00,9.6875,10,10.5625,1979,202
f1,sep,514,27.09.2023,08:30:00,9.8125,10.25,10.875,1976,202
f1,sep,515,27.09.2023,08:45:00,9.9375,10.625,11,1976,202
f1,sep,516,27.09.2023,09:00:00,10.125,11.1875,11.625,1972,202
f1,sep,517,27.09.2023,09:15:00,10.25,11.6875,11.9375,1970,202
f1,sep,518,27.09.2023,09:30:00,10.375,11.9375,12.0625,1970,202
f1,sep,519,27.09.2023,09:45:00,10.625,12.375,12.3125,1969,202
f1,sep,520,27.09.2023,10:00:00,10.75,12.5,12.25,1968,202
f1,sep,521,27.09.2023,10:15:00,11,12.625,12.375,1966,202
f1,sep,522,27.09.2023,10:30:00,11.125,12.75,12.5,1964,202
f1,sep,523,27.09.2023,10:45:00,11.25,13,12.75,1962,202
f1,sep,524,27.09.2023,11:00:00,11.375,12.75,12.625,1960,202
f1,sep,525,27.09.2023,11:15:00,11.5,12.875,12.8125,1958,202
f1,sep,526,27.09.2023,11:30:00,11.625,12.5,12.4375,1955,202
f1,sep,527,27.09.2023,11:45:00,11.625,12.125,12,1952,202
f1,sep,528,27.09.2023,12:00:00,11.6875,11.875,11.8125,1950,202
f1,sep,529,27.09.2023,12:15:00,11.6875,11.8125,11.75,1949,202
f1,sep,530,27.09.2023,12:30:00,11.6875,11.75,11.75,1947,202
f1,sep,531,27.09.2023,12:45:00,11.6875,11.6875,11.75,1947,202
f1,sep,532,27.09.2023,13:00:00,11.625,11.625,11.8125,1948,202
f1,sep,533,27.09.2023,13:15:00,11.6875,11.625,11.875,1954,202
f1,sep,534,27.09.2023,13:30:00,11.6875,11.6875,11.9375,1969,202
f1,sep,535,27.09.2023,13:45:00,11.6875,11.8125,12.0625,1981,202
f1,sep,536,27.09.2023,14:00:00,11.75,11.75,12,1978,202
f1,sep,537,27.09.2023,14:15:00,11.75,11.625,11.875,1973,202
f1,sep,538,27.09.2023,14:30:00,11.75,11.625,11.75,1972,202
f1,sep,539,27.09.2023,14:45:00,11.75,11.5,11.75,1970,202
f1,sep,540,27.09.2023,15:00:00,11.75,11.5625,11.75,1967,202
f1,sep,541,27.09.2023,15:15:00,11.75,11.625,11.875,1965,202
f1,sep,542,27.09.2023,15:30:00,11.75,11.625,11.9375,1963,202
f1,sep,543,27.09.2023,15:45:00,11.75,11.625,11.9375,1962,202
f1,sep,544,27.09.2023,16:00:00,11.75,11.75,12,1962,202
f1,sep,545,27.09.2023,16:15:00,11.75,11.8125,12.125,1959,202
f1,sep,546,27.09.2023,16:30:00,11.75,11.8125,12.125,1958,202
f1,sep,547,27.09.2023,16:45:00,11.75,11.875,12.25,1962,202
f1,sep,548,27.09.2023,17:00:00,11.75,12.125,12.5,1963,202
f1,sep,549,27.09.2023,17:15:00,11.75,12.25,12.75,1976,202
f1,sep,550,27.09.2023,17:30:00,11.8125,12.5,12.9375,1993,202
f1,sep,551,27.09.2023,17:45:00,11.875,12.5625,13.1875,1993,202
f1,sep,552,27.09.2023,18:00:00,11.875,12.75,13.375,1993,202
f1,sep,553,27.09.2023,18:15:00,11.875,12.9375,13.6875,1986,202
f1,sep,554,27.09.2023,18:30:00,11.9375,13.125,13.9375,1986,202
f1,sep,555,27.09.2023,18:45:00,12,13.1875,13.875,1993,202
f1,sep,556,27.09.2023,19:00:00,12,13.25,13.8125,2090,202
f1,sep,557,27.09.2023,19:15:00,12.0625,13.25,13.9375,2075,202
f1,sep,558,27.09.2023,19:30:00,12.125,13.375,13.875,2352,202
f1,sep,559,27.09.2023,19:45:00,12.125,13.5,14.0625,2254,202
f1,sep,560,27.09.2023,20:00:00,12.1875,13.5,14.125,2191,202
f1,sep,561,27.09.2023,20:15:00,12.25,13.625,14.25,2215,202
f1,sep,562,27.09.2023,20:30:00,12.25,13.125,14.0625,2184,202
f1,sep,563,27.09.2023,20:45:00,12.25,13.5,14.375,2156,202
f1,sep,564,27.09.2023,21:00:00,12.3125,13.5625,14.4375,2137,202
f1,sep,565,27.09.2023,21:15:00,12.3125,13.5,14.5,2121,202
f1,sep,566,27.09.2023,21:30:00,12.375,13.25,14.1875,2110,202
f1,sep,567,27.09.2023,21:45:00,12.375,13,13.875,2097,202
f1,sep,568,27.09.2023,22:00:00,12.3125,13,13.875,2088,202
f1,sep,569,27.09.2023,22:15:00,12.25,12.75,13.625,2080,202
f1,sep,570,27.09.2023,22:30:00,12.25,12.875,13.625,2075,202
f1,sep,571,27.09.2023,22:45:00,12.25,13,13.625,2070,202
f1,sep,572,27.09.2023,23:00:00,12.25,12.875,13.375,2064,202
f1,sep,573,27.09.2023,23:15:00,12.25,12.875,13.375,2063,202
f1,sep,574,27.09.2023,23:30:00,12.25,13.125,13.5,2064,202
f1,sep,575,27.09.2023,23:45:00,12.25,13.375,13.625,2120,202
f1,sep,576,28.09.2023,00:00:00,13.5,13.875,2115,202,0
f1,sep,577,28.09.2023,00:15:00,12.375,13.3125,13.5,2106,202
f1,sep,578,28.09.2023,00:30:00,12.4375,13.125,13.3125,2113,202
f1,sep,579,28.09.2023,00:45:00,12.4375,13,13.25,2102,202
f1,sep,580,28.09.2023,01:00:00,12.5,12.8125,13.1875,2090,202
f1,sep,581,28.09.2023,01:15:00,12.4375,13,13.4375,2076,202
f1,sep,582,28.09.2023,01:30:00,12.4375,12.875,13.3125,2067,202
f1,sep,583,28.09.2023,01:45:00,12.4375,12.375,12.875,2059,202
f1,sep,584,28.09.2023,02:00:00,12.375,12.375,13.125,2054,202
f1,sep,585,28.09.2023,02:15:00,12.3125,12.3125,13,2051,202
f1,sep,586,28.09.2023,02:30:00,12.25,12.625,13.25,2042,202
f1,sep,587,28.09.2023,02:45:00,12.25,12.625,13.0625,2037,202
f1,sep,588,28.09.2023,03:00:00,12.25,12.5,13,2038,202
f1,sep,589,28.09.2023,03:15:00,12.25,12.4375,12.6875,2041,202
f1,sep,590,28.09.2023,03:30:00,12.25,12.25,12.625,2039,202
f1,sep,591,28.09.2023,03:45:00,12.25,12.375,12.75,2031,202
f1,sep,592,28.09.2023,04:00:00,12.25,12.375,12.6875,2026,202
f1,sep,593,28.09.2023,04:15:00,12.25,12.25,12.625,2023,202
f1,sep,594,28.09.2023,04:30:00,12.25,12.1875,12.625,2020,202
f1,sep,595,28.09.2023,04:45:00,12.1875,12.0625,12.5,2015,202
f1,sep,596,28.09.2023,05:00:00,12.125,12.125,12.4375,2013,202
f1,sep,597,28.09.2023,05:15:00,12.125,11.8125,12.125,2007,202
f1,sep,598,28.09.2023,05:30:00,12.125,11.625,11.875,2003,202
f1,sep,599,28.09.2023,05:45:00,12,11.5625,12,1999,202
f1,sep,600,28.09.2023,06:00:00,12,11.375,12,1995,202
f1,sep,601,28.09.2023,06:15:00,11.875,11.125,11.8125,1990,202
f1,sep,602,28.09.2023,06:30:00,11.8125,11.5625,12.0625,1988,202
f1,sep,603,28.09.2023,06:45:00,11.75,11.3125,11.9375,1985,202
f1,sep,604,28.09.2023,07:00:00,11.6875,11.3125,11.9375,1983,202
f1,sep,605,28.09.2023,07:15:00,11.625,11.25,12,1980,202
f1,sep,606,28.09.2023,07:30:00,11.5625,11.5,12.125,1977,202
f1,sep,607,28.09.2023,07:45:00,11.5,11.625,12.125,1974,202
f1,sep,608,28.09.2023,08:00:00,11.5,11.6875,12.1875,1972,202
f1,sep,609,28.09.2023,08:15:00,11.5,11.6875,12.25,1970,202
f1,sep,610,28.09.2023,08:30:00,11.5,11.625,12.125,1969,202
f1,sep,611,28.09.2023,08:45:00,11.5,12,12.5,1968,202
f1,sep,612,28.09.2023,09:00:00,11.5,12,12.375,1966,202
f1,sep,613,28.09.2023,09:15:00,11.5625,11.9375,12.3125,1964,202
f1,sep,614,28.09.2023,09:30:00,11.5625,11.875,12.25,1961,202
f1,sep,615,28.09.2023,09:45:00,11.625,11.875,12.375,1959,202
f1,sep,616,28.09.2023,10:00:00,11.625,12.25,12.625,1958,202
f1,sep,617,28.09.2023,10:15:00,11.625,12.1875,12.5625,1956,202
f1,sep,618,28.09.2023,10:30:00,11.625,12.125,12.5,1954,202
f1,sep,619,28.09.2023,10:45:00,11.6875,12.5,12.875,1954,202
f1,sep,620,28.09.2023,11:00:00,11.75,12.8125,13.0625,1953,202
f1,sep,621,28.09.2023,11:15:00,11.8125,12.625,13,1950,202
f1,sep,622,28.09.2023,11:30:00,11.875,12.875,13.1875,1948,202
f1,sep,623,28.09.2023,11:45:00,11.875,12.8125,13,1944,202
f1,sep,624,28.09.2023,12:00:00,11.875,12.5625,12.9375,1941,202
f1,sep,625,28.09.2023,12:15:00,11.875,12.625,13,1939,202
f1,sep,626,28.09.2023,12:30:00,11.875,13.25,13.6875,1938,202
f1,sep,627,28.09.2023,12:45:00,12,13.8125,14,1938,202
f1,sep,628,28.09.2023,13:00:00,12,14,14.25,1935,202
f1,sep,629,28.09.2023,13:15:00,12.125,15.125,15,1935,202
f1,sep,630,28.09.2023,13:30:00,12.25,14.625,14.5,1931,202
f1,sep,631,28.09.2023,13:45:00,12.375,15,14.9375,1930,202
f1,sep,632,28.09.2023,14:00:00,12.5,14.25,14.3125,1925,202
f1,sep,633,28.09.2023,14:15:00,12.5625,14.75,14.625,1924,202
f1,sep,634,28.09.2023,14:30:00,12.625,14,14.25,1919,202
f1,sep,635,28.09.2023,14:45:00,12.625,13.5,13.8125,1917,202
f1,sep,636,28.09.2023,15:00:00,12.5625,13.6875,14,1915,202
f1,sep,637,28.09.2023,15:15:00,12.5,13.75,14.125,1913,202
f1,sep,638,28.09.2023,15:30:00,12.5,13.75,14.125,1916,202
f1,sep,639,28.09.2023,15:45:00,12.5,13.375,13.75,1909,202
f1,sep,640,28.09.2023,16:00:00,12.5,13.125,13.5625,1907,202
f1,sep,641,28.09.2023,16:15:00,12.4375,13.125,13.625,1907,202
f1,sep,642,28.09.2023,16:30:00,12.375,13.25,13.6875,1906,202
f1,sep,643,28.09.2023,16:45:00,12.375,13.125,13.5,1904,202
f1,sep,644,28.09.2023,17:00:00,12.375,12.875,13.25,1904,202
f1,sep,645,28.09.2023,17:15:00,12.3125,12.625,13,1900,202
f1,sep,646,28.09.2023,17:30:00,12.25,12.375,12.8125,1897,202
f1,sep,647,28.09.2023,17:45:00,12.1875,12.1875,12.625,1896,202
f1,sep,648,28.09.2023,18:00:00,12.125,12,12.625,1895,202
f1,sep,649,28.09.2023,18:15:00,12.0625,12,12.625,1894,202
f1,sep,650,28.09.2023,18:30:00,12,11.8125,12.5,1893,202
f1,sep,651,28.09.2023,18:45:00,11.875,11.75,12.375,1892,202
f1,sep,652,28.09.2023,19:00:00,11.875,11.9375,12.5,1893,202
f1,sep,653,28.09.2023,19:15:00,11.8125,12,12.625,1892,202
f1,sep,654,28.09.2023,19:30:00,11.75,12,12.625,1893,202
f1,sep,655,28.09.2023,19:45:00,11.75,12.25,12.875,1890,202
f1,sep,656,28.09.2023,20:00:00,11.75,12.375,12.875,1891,202
f1,sep,657,28.09.2023,20:15:00,11.75,12.25,12.8125,1890,202
f1,sep,658,28.09.2023,20:30:00,11.75,11.8125,12.375,1889,202
f1,sep,659,28.09.2023,20:45:00,11.75,12.0625,12.625,1888,202
f1,sep,660,28.09.2023,21:00:00,11.75,12.125,12.75,1889,202
f1,sep,661,28.09.2023,21:15:00,11.75,11.375,11.625,2107,202
f1,sep,662,28.09.2023,21:30:00,11.6875,11.375,11.625,2234,202
f1,sep,663,28.09.2023,21:45:00,11.6875,11.5,11.625,2406,202
f1,sep,664,28.09.2023,22:00:00,11.6875,11.375,11.625,2251,202
f1,sep,665,28.09.2023,22:15:00,11.75,11.3125,11.625,2200,202
f1,sep,666,28.09.2023,22:30:00,11.75,11.25,11.5,2226,202
f1,sep,667,28.09.2023,22:45:00,11.6875,11.1875,11.5,2198,202
f1,sep,668,28.09.2023,23:00:00,11.75,10.75,11.375,2161,202
f1,sep,669,28.09.2023,23:15:00,11.625,10.375,11,2134,202
f1,sep,670,28.09.2023,23:30:00,11.5625,10,10.875,2111,202
f1,sep,671,28.09.2023,23:45:00,11.5,9.75,10.625,2091,202
f1,sep,672,29.09.2023,00:00:00,11.5,9.75,10.625,2078,202
f1,sep,673,29.09.2023,00:15:00,11.25,10.3125,10.875,2071,202
f1,sep,674,29.09.2023,00:30:00,11.25,10.125,10.6875,2063,202
f1,sep,675,29.09.2023,00:45:00,11.1875,9.375,10.125,2052,202
f1,sep,676,29.09.2023,01:00:00,11.125,9.75,10.375,2047,202
f1,sep,677,29.09.2023,01:15:00,11,9.5,10.125,2040,202
f1,sep,678,29.09.2023,01:30:00,11,9.125,9.875,2034,202
f1,sep,679,29.09.2023,01:45:00,10.875,9.1875,10.125,2032,202
f1,sep,680,29.09.2023,02:00:00,10.75,9.125,10.0625,2029,202
f1,sep,681,29.09.2023,02:15:00,10.6875,9,9.875,2023,202
f1,sep,682,29.09.2023,02:30:00,10.625,9.3125,10.125,2019,202
f1,sep,683,29.09.2023,02:45:00,10.5625,9.625,10.5,2016,202
f1,sep,684,29.09.2023,03:00:00,10.5,9.5,10.25,2012,202
f1,sep,685,29.09.2023,03:15:00,10.5,9.75,10.5,2008,202
f1,sep,686,29.09.2023,03:30:00,10.5,9.875,10.6875,2004,202
f1,sep,687,29.09.2023,03:45:00,10.5,9.625,10.5,2000,202
f1,sep,688,29.09.2023,04:00:00,10.375,9.4375,10.3125,1997,202
f1,sep,689,29.09.2023,04:15:00,10.375,9.5,10.375,1995,202
f1,sep,690,29.09.2023,04:30:00,10.375,9.625,10.5,1993,202
f1,sep,691,29.09.2023,04:45:00,10.3125,9.625,10.5,1989,202
f1,sep,692,29.09.2023,05:00:00,10.25,9.5,10.4375,1986,202
f1,sep,693,29.09.2023,05:15:00,10.25,9.5625,10.5,1984,202
f1,sep,694,29.09.2023,05:30:00,10.1875,9.5625,10.375,1981,202
f1,sep,695,29.09.2023,05:45:00,10.125,9.625,10.5,1979,202
f1,sep,696,29.09.2023,06:00:00,10.125,10,10.75,1976,202
f1,sep,697,29.09.2023,06:15:00,10.125,10,10.75,1973,202
f1,sep,698,29.09.2023,06:30:00,10.125,10.125,10.75,1972,202
f1,sep,699,29.09.2023,06:45:00,10.125,10.125,10.875,1969,202
f1,sep,700,29.09.2023,07:00:00,10.125,10.25,11.25,1968,202
f1,sep,701,29.09.2023,07:15:00,10.1875,10.9375,11.5,1967,202
f1,sep,702,29.09.2023,07:30:00,10.25,11.375,12,1966,202
f1,sep,703,29.09.2023,07:45:00,10.3125,12.125,12.5625,1966,202
f1,sep,704,29.09.2023,08:00:00,10.375,12,12.5,1964,202
f1,sep,705,29.09.2023,08:15:00,10.5,12.3125,12.6875,1961,202
f1,sep,706,29.09.2023,08:30:00,10.625,12.625,12.75,1960,202
f1,sep,707,29.09.2023,08:45:00,10.75,13.5,14.25,1958,202
f1,sep,708,29.09.2023,09:00:00,10.875,13.75,14.3125,1956,202
f1,sep,709,29.09.2023,09:15:00,11,14.25,14.5,1955,202
f1,sep,710,29.09.2023,09:30:00,11.125,15.3125,15.5,1954,202
f1,sep,711,29.09.2023,09:45:00,11.25,15.875,15.75,1952,202
f1,sep,712,29.09.2023,10:00:00,11.5,16.875,16.375,1952,202
f1,sep,713,29.09.2023,10:15:00,11.75,15.6875,15.5,1915,202
f1,sep,714,29.09.2023,10:30:00,11.9375,15.875,15.6875,1924,202
f1,sep,715,29.09.2023,10:45:00,12.125,16.625,16.125,1965,202
f1,sep,716,29.09.2023,11:00:00,12.3125,16.75,16.125,1920,202
f1,sep,717,29.09.2023,11:15:00,12.5,16.8125,16.25,1917,202
f1,sep,718,29.09.2023,11:30:00,12.625,14.625,14.25,1912,202
f1,sep,719,29.09.2023,11:45:00,12.6875,13.4375,13.3125,1905,202
f1,sep,720,29.09.2023,12:00:00,12.625,14.3125,14.0625,1904,202
f1,sep,721,29.09.2023,12:15:00,12.75,16.25,16,1906,202
f1,sep,722,29.09.2023,12:30:00,12.8125,14.3125,14,1899,202
f1,sep,723,29.09.2023,12:45:00,12.8125,14.1875,14.75,1900,202
f1,sep,724,29.09.2023,13:00:00,12.875,16.375,15.75,1900,202
f1,sep,725,29.09.2023,13:15:00,13,16.75,16.125,1887,202
f1,sep,726,29.09.2023,13:30:00,13.125,16.25,16.25,1881,202
f1,sep,727,29.09.2023,13:45:00,13.125,16.5625,16.375,1876,202
f1,sep,728,29.09.2023,14:00:00,13.1875,16.6875,16.625,1874,202
f1,sep,729,29.09.2023,14:15:00,13.125,16.75,16.375,1872,202
